filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
000708.mp3,0.4280066788196564,0.09783175587654114,0.29518166184425354,0.006750139407813549,2229.2027332579387,397521.0642664277,2625.098914802371,161713.33694431704,5226.705523667458,2077446.6002841862,0.08359556545313711,0.0020305738113266967,3.571386741896276e-06,0.038184504956007004,-0.0003868644416797906,0.029807049781084064,129.19921875,-56.93997573852539,3859.308349609375,83.57662963867188,594.80322265625,24.23237419128418,480.8882751464844,44.96272659301758,250.35655212402344,5.955759525299072,190.9885711669922,2.7511675357818604,107.00627136230469,-0.7329649329185486,95.04842376708984,14.105141639709473,77.07917785644531,-0.4892863631248474,69.14928436279297,-0.09074242413043976,72.86628723144531,-3.480225086212158,48.06522750854492,8.246068954467772,65.94839477539061,-1.7017049789428709,65.25399780273439,3.4670510292053223,47.9958381652832,-2.9747192859649663,43.01123046875,2.856496334075928,39.64573669433594,-3.789639949798584,43.89677810668945,-2.5343036651611333,43.455413818359375,-5.162895202636719,64.365966796875,2.801116704940796,49.75971221923828,International
000200.mp3,0.3553059995174408,0.08182086795568466,0.12095547467470168,0.004500466864556074,1919.168484605434,520232.78063267464,1926.809030991523,105389.63537995881,3838.9314469766655,1243462.210012827,0.0976101072327653,0.0036129472185442092,-7.263673751367604e-07,0.010294289328157902,-1.1688327504089102e-05,0.003495447337627411,99.38401442307692,-122.5173797607422,2839.978271484375,103.2351531982422,744.0596313476562,-30.95144844055176,291.9299621582031,41.03108215332031,230.7979278564453,-10.526533126831056,89.78583526611328,1.8193869590759284,85.51701354980469,-12.620543479919435,79.03803253173828,-2.6854467391967773,62.77392578125,-11.149697303771973,58.79525375366211,-6.290780544281006,43.63584899902344,-16.963132858276367,91.31208038330078,-7.872161865234375,75.19556427001953,-7.5596089363098145,35.340606689453125,-11.010892868041992,41.83576202392578,-8.631829261779785,39.51552963256836,-4.385213375091554,44.37194442749024,-7.318238258361816,50.97171020507813,-7.8991923332214355,37.340145111083984,-13.154888153076172,48.927696228027344,-9.025378227233887,37.35983657836914,Folk
000212.mp3,0.33290860056877136,0.08176197111606598,0.11116895079612732,0.001780207850970328,2331.9347310295034,789579.6281503341,2627.244341019887,387184.69856527116,5291.997331283888,4881909.818997728,0.10564764777788536,0.0035316487416857203,1.95669817912858e-05,0.008080781437456608,0.0007997449138201772,0.0022692568600177765,99.38401442307692,-110.66992950439452,2607.826416015625,103.56658935546876,856.3030395507812,10.578822135925293,481.2490234375,16.410005569458008,241.95802307128903,11.80103588104248,216.18304443359366,3.5943181514739986,90.8466339111328,-1.3689451217651367,86.72328186035156,2.367293119430542,63.3966178894043,-10.057106971740724,76.42973327636719,0.014885344542562963,62.31187057495117,-4.859533309936523,42.77576065063477,3.036937713623047,41.48774719238281,-2.7557811737060547,63.23511505126953,0.2218407690525055,44.72955322265625,0.27995172142982483,53.11751937866211,2.90366005897522,54.261474609375,-2.0382828712463383,48.5890007019043,4.1704134941101065,42.351966857910156,0.6174496412277222,54.88589859008789,3.2110795974731445,43.56171798706055,Folk
000213.mp3,0.2818536162376404,0.08758778125047684,0.06827113032341002,0.0014535902300849555,1131.7407675051868,393927.57145398407,1447.4414048344609,408541.63347368117,2116.2001393360283,2246131.6889448054,0.054031667554221535,0.0006866094932792379,-3.294805992481997e-06,0.005104705225676297,9.101056093641091e-06,0.0002531803329475224,143.5546875,-264.0206298828125,5349.43017578125,160.38670349121094,1369.454833984375,0.4993990063667298,515.1220703125,15.057522773742676,236.4641265869141,12.0121488571167,88.4322509765625,-8.95649528503418,108.4734344482422,-10.785582542419434,52.36902236938477,0.9585815668106079,113.53126525878906,-8.228955268859862,78.03703308105469,-9.305549621582033,66.27291107177734,-11.673619270324707,65.48227691650389,-5.369904518127441,48.53006362915039,-4.49148416519165,44.77266311645508,-11.134163856506348,64.7481689453125,-18.518373489379886,54.69670867919922,-2.5836856365203857,36.81414031982422,-4.883618354797363,42.03295516967773,1.3712732791900637,57.844276428222656,4.428681373596191,71.58323669433594,-3.5844321250915527,62.16413497924805,Pop
000621.mp3,0.2939988672733307,0.0884418785572052,0.15895015001296994,0.004904218949377537,1753.0362217881911,385338.0992876643,1893.807602767036,130265.47610131568,3360.472346866528,1518041.986049938,0.09184793461948104,0.001401376924255558,1.9861958207911812e-05,0.019468855112791058,9.493956167716532e-05,0.0042381323873996735,103.359375,-117.5784149169922,3160.939208984375,110.76889038085938,662.0321044921875,-23.850101470947266,288.9623718261719,22.430213928222656,242.3667907714844,-9.623783111572266,117.0286636352539,5.845877170562744,118.08346557617188,-17.480224609375,92.65554809570312,-2.2810721397399902,86.08538055419922,-19.460189819335934,93.80738067626952,-5.167954444885254,98.73848724365234,-13.92951202392578,91.74603271484376,-11.085593223571776,60.10574340820313,-12.537603378295898,71.68990325927734,-8.386648178100586,79.03273010253906,-6.835585117340088,90.20838928222656,-3.678187370300293,117.56909942626952,-12.788322448730467,108.03523254394531,-9.586750984191896,78.36182403564453,-9.775676727294922,60.55429458618164,-6.3942012786865225,62.56985855102539,Folk
000709.mp3,0.3371060788631439,0.09368133544921876,0.2253774106502533,0.004834332037717104,2273.4279430582897,500173.2866802471,2497.510580251387,175233.72593653007,5093.035534639646,2519348.3881079783,0.08760362287316319,0.0016495687847125696,1.0010773621615954e-05,0.031108852475881577,8.236860594479367e-06,0.010111228562891485,92.28515625,-65.31018829345703,3269.73779296875,88.31798553466797,551.070556640625,1.957791447639465,528.7205200195311,20.986177444458008,267.1431884765625,-1.838929533958435,233.5458984375,10.054805755615234,156.2314453125,-13.130624771118164,183.93438720703125,6.261229515075684,154.4564208984375,-2.3921597003936768,127.63070678710938,5.186154842376709,182.2408599853516,4.81016731262207,142.846435546875,8.439801216125487,92.28428649902344,-2.992368221282959,106.2304458618164,5.7400407791137695,71.09182739257812,-7.131401538848878,60.06939315795898,2.479529857635498,65.72665405273439,-6.123189926147461,63.06314086914063,2.42798924446106,70.67415618896484,-0.04454584419727325,80.6390151977539,1.990567684173584,88.9627914428711,International
000256.mp3,0.5506134033203125,0.06009339913725852,0.287592351436615,0.0013580980012193322,2193.533303699764,103412.64486625645,2141.2546434699148,65786.75918415988,4238.188056738962,612360.6943912685,0.11569769376936485,0.0005792841305336441,0.00012533996778074652,0.035529591143131256,0.003012917237356305,0.016343675553798676,123.046875,29.560874938964844,382.2112731933594,100.87010192871094,201.7472381591797,-34.51792526245117,151.574951171875,35.05197525024414,96.75887298583984,2.1697437763214107,68.66139221191406,5.132829189300537,43.36338806152344,-2.716081380844116,70.20989227294922,9.788311004638672,36.35535049438477,1.2991511821746826,28.00508117675781,4.030947685241698,39.030364990234375,-1.2234265804290771,39.23347854614258,5.654797077178955,26.372203826904297,1.142914891242981,27.10576820373535,3.545599937438965,23.90607070922852,-2.491469144821167,24.472583770751953,0.6571372151374817,25.918500900268555,-7.9240217208862305,21.26839637756348,-0.9409672021865844,24.2044620513916,-4.594879150390625,17.816312789916992,-0.9033045172691344,29.57814979553223,Rock
000140.mp3,0.2950986623764038,0.09613996744155884,0.06921777874231339,0.0014476061332970858,1746.3321819176224,1049467.7178200777,2484.5189203944847,332998.9002885492,3863.2834814944813,5928204.115144979,0.04434055177672347,0.0026931395417511004,1.4761753845959904e-06,0.004746611230075359,1.3850381037627814e-05,0.0005610919906757772,107.666015625,-278.575439453125,7312.8056640625,101.5307388305664,1265.072021484375,36.42768478393555,471.9844665527344,35.58928298950195,237.86773681640625,26.10428237915039,195.55877685546875,11.712212562561035,251.06423950195312,10.153341293334961,116.38395690917969,5.554981231689453,100.18904876708984,0.6922792196273804,95.54336547851562,7.023513317108152,115.7051010131836,-4.780270576477051,86.43033599853516,-1.6150672435760498,61.8282699584961,-6.836947441101074,67.71771240234375,2.8795812129974365,63.613853454589844,-8.270633697509767,53.3764533996582,1.2387510538101196,43.23691177368164,-5.206140518188477,38.283241271972656,-0.7544568181037903,39.60558700561523,-6.319371223449707,47.352012634277344,-1.1723225116729736,44.365089416503906,Folk
000690.mp3,0.5202720165252686,0.07146243751049043,0.2701228260993957,0.0032996046356856823,2535.631210696869,123758.61854626135,2149.168931273214,101855.59545097784,4713.019370884973,473596.8990184089,0.12576702895042602,0.0017291460297462133,-2.136104740202427e-05,0.046975009143352515,-0.0008599276770837605,0.011854760348796844,135.99917763157896,-12.89882755279541,1270.0865478515625,67.90012359619139,304.01220703125,-48.04373550415039,406.2703857421875,60.76100158691406,425.6184997558594,14.682365417480467,82.52497100830078,25.671491622924805,122.04734802246094,10.237137794494627,44.78216552734375,10.638304710388184,39.94641876220703,9.240313529968262,47.73254013061523,2.160563468933105,30.980226516723643,-2.2099688053131104,30.43690299987793,8.184219360351562,32.4844970703125,-3.4011106491088867,27.339622497558594,1.1258670091629028,30.18126106262207,-5.079502582550049,27.21324920654297,2.1680943965911865,24.9472770690918,-5.290245532989502,20.5501708984375,-0.29972541332244873,21.89617347717285,-1.3516316413879397,23.159215927124023,-0.011363081634044649,18.72649574279785,Rock
000707.mp3,0.3896602988243103,0.10392964631319046,0.3490852117538452,0.0015751131577417257,2320.38316194049,210172.34105201944,2256.6422549610393,122848.90161004708,4547.967619123983,808338.328164862,0.061074491067970575,0.0006070878729163633,-1.3182555449020585e-05,0.10635434836149216,7.083108357619493e-05,0.007207526825368404,135.99917763157896,-69.75840759277344,1287.624267578125,59.519691467285156,490.8262634277344,-19.74931526184082,512.2166137695311,73.34370422363281,226.63726806640625,15.322020530700685,106.1562728881836,9.942079544067383,63.0892219543457,6.681804656982423,83.1557388305664,11.775897026062012,52.24311447143555,2.390212059020996,74.51038360595703,0.24287860095500946,54.55584335327149,-7.104237079620361,45.42144012451172,8.438725471496582,48.5179443359375,-7.818613529205322,56.70656204223633,3.3609445095062256,46.44914245605469,1.0491611957550049,49.52566528320313,4.3899641036987305,82.13554382324219,-3.8218958377838135,52.21411514282226,-2.9170451164245605,48.72054672241211,5.165338516235352,68.55771636962889,0.7137278318405151,56.93339538574219,International
000853.mp3,0.23944787681102755,0.08534472435712814,0.1735977679491043,0.002599196741357445,1216.027450453687,20979.258867512912,1332.44412800718,7645.876595184071,2223.648786434165,109984.21827697086,0.06598556530355762,0.0002734943626733203,-7.774549999339797e-07,0.02416061796247959,1.1298232038825516e-07,0.002375648356974125,135.99917763157896,-137.0489501953125,489.8185424804688,160.26382446289062,105.76162719726562,-48.42053985595703,98.03636169433594,25.91023254394531,71.54767608642578,-27.474519729614247,61.90646743774414,3.8327322006225586,52.91810989379883,-21.9442138671875,54.81395721435547,-11.51366901397705,55.09111404418945,-11.872431755065918,48.1715316772461,-19.824077606201172,46.70144271850586,-4.915190696716309,70.33734893798828,-18.0189151763916,76.84120178222656,-17.502960205078125,67.06662750244139,-6.117887020111084,78.89860534667969,-11.468234062194824,78.59364318847656,-10.320703506469727,72.83319854736328,-5.649524688720702,52.77239227294922,-10.410379409790039,55.53697967529297,-6.063268184661865,68.19976806640625,-3.5143315792083736,80.46510314941406,International
000892.mp3,0.31342563033103943,0.08504953980445862,0.2698163092136383,0.0008593704551458359,1048.8860921808327,27421.13954545061,1372.8192921780028,30269.07520268749,1847.944131699022,138535.1523897565,0.05027746175445391,0.00024264652869548066,-5.6452222452207926e-06,0.05920036137104034,-4.5648659579455846e-05,0.004559130873531103,172.265625,-96.14096069335938,991.5076293945312,171.60084533691406,227.8382110595703,-23.385852813720703,130.69654846191406,20.904203414916992,55.74107360839844,-11.916152000427244,56.39161682128906,14.904867172241213,59.50430679321289,-6.397904872894287,56.55636215209961,3.4886462688446045,38.69040298461914,-4.5499796867370605,40.43621063232422,-4.282069206237793,37.52008819580078,-11.190479278564453,41.81813430786133,-0.6100526452064514,40.33811569213867,-4.191864490509033,48.96891784667969,-3.7640795707702637,63.49682998657226,-7.87732458114624,52.81011581420898,-0.2647496163845062,52.24357223510742,-0.7814311981201172,52.30267715454102,-0.3858515024185181,62.93490982055664,-9.582579612731934,33.72373580932617,-7.4268388748168945,59.14350509643555,Folk
000204.mp3,0.2667021155357361,0.08889245241880417,0.11725915223360064,0.001829035463742912,1765.9552011847638,1002386.6867542358,1936.5921546417733,232893.64224983327,3310.3255031830945,3034251.1788821504,0.08061746586948103,0.0054746096828640215,-3.175755773554556e-05,0.011138876900076866,-0.00015741556126158684,0.001960381167009473,107.666015625,-164.28880310058594,4967.982421875,121.98835754394531,1541.041015625,-15.695204734802244,507.3161315917969,17.67632293701172,244.2022247314453,6.791278839111327,230.93882751464844,0.8684178590774536,114.5671844482422,-14.774520874023438,133.41342163085938,-8.734161376953125,74.37918853759766,-16.315940856933597,86.02276611328125,-4.751378059387207,105.20702362060548,-15.682344436645508,89.5653305053711,-2.064023017883301,66.37807464599611,-13.526103019714355,81.2942886352539,-7.024670600891112,59.13666915893555,-2.776186466217041,83.27644348144531,-8.827252388000488,118.41665649414062,-0.5204518437385559,79.39462280273438,2.320016622543335,75.86112976074219,-0.3069053292274475,108.20360565185548,0.01009094063192606,82.83020782470703,Folk
000005.mp3,0.4244612157344818,0.09109192341566086,0.14879769086837769,0.006556232925504446,2414.12384697916,756941.6833320545,2598.844547834872,163319.57018136609,5437.441882069315,2535510.270105432,0.10004138872776487,0.0044325081820559996,-9.874108218355104e-05,0.008565479889512062,0.00015917512064334005,0.011154635809361936,99.38401442307692,-106.58768463134766,2197.378662109375,87.23934936523438,843.680419921875,12.15683650970459,457.2529602050781,24.140380859375,314.9388427734375,-0.9704510569572448,276.8863525390625,12.831156730651855,185.15057373046875,-5.540492534637451,135.45915222167972,17.37493896484375,101.20806121826172,-6.245626449584961,95.82327270507812,-0.07514773309230804,103.01243591308594,-1.827537178993225,98.21429443359376,8.870677947998047,73.17377471923828,3.444263458251953,89.99848175048828,7.290210723876952,56.39257049560547,0.22706522047519684,54.17882537841797,0.9199001789093018,66.26433563232422,-4.126275062561035,44.90553283691406,-0.5805653929710388,44.027381896972656,-1.6004679203033447,65.26303863525389,1.350279688835144,64.53416442871094,Hip-Hop
000718.mp3,0.2880992293357849,0.08891070634126662,0.12428336590528488,0.0009028209024108943,3150.957329720517,433779.7623771985,2777.355852335773,34302.81198995545,6531.246997806699,752178.7250076294,0.14123299134764114,0.00490745227321934,-7.57543432428065e-07,0.013304819352924824,2.5212088985426817e-06,0.0009995916625484824,129.19921875,-90.28659057617188,600.5465087890625,47.91540908813477,660.2083740234375,-5.836545944213867,95.07047271728516,9.983097076416016,114.1656265258789,-32.858226776123054,114.75196075439452,-15.000147819519045,61.16216659545898,-14.70146369934082,53.16404342651367,5.2344632148742685,47.77572631835938,-18.486398696899414,37.64344787597656,-18.022537231445312,35.890541076660156,-11.158141136169434,64.82611846923828,0.102704256772995,61.94953536987305,-15.001031875610352,41.87250900268555,2.9779789447784424,73.08676147460938,5.7041053771972665,88.45113372802734,12.717158317565918,89.7270736694336,-2.193814516067505,59.50132369995117,2.38693904876709,56.623512268066406,-9.71621036529541,62.31410598754883,-6.9838056564331055,52.96406555175781,Folk
