filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
blues.00001.0.wav,0.4024008810520172,0.0930236726999282,1279.1822416109314,1921.306191551141,2890.2527794471152,0.0395658052884615,-266.1217956542969,116.85723876953124,17.07664680480957,45.69783020019531,15.693329811096191,24.939197540283203,-1.2333601713180542,23.8073844909668,-1.4951348304748535,11.281847953796388,0.5579402446746826,9.954864501953123,0.7953884601593018,5.293601512908936,-3.0121726989746094,1.6366740465164185,1.2634162902832031,0.1364108175039291,-0.8838230967521667,0.375302642583847,blues
blues.00001.1.wav,0.345507264137268,0.0946564152836799,1513.7639693508,2091.43292828087,3479.185884915865,0.0499924879807692,-202.10739135742188,129.04624938964844,8.825742721557617,36.38154602050781,-8.4437894821167,20.63302993774414,-14.329911231994627,30.41994857788086,-14.993206977844238,11.48940086364746,-7.494359493255615,12.804011344909668,-2.04036808013916,13.501757621765137,-2.568240165710449,3.5726163387298584,-4.857229709625244,-2.132336139678955,-0.1706574559211731,-1.4558210372924805,blues
blues.00001.2.wav,0.3381186425685882,0.0977760180830955,1308.8697277374274,1508.00880632517,2557.06787109375,0.0773024338942307,-197.39410400390625,150.90127563476562,-32.46928405761719,45.24127960205078,9.38596248626709,11.126819610595703,-7.260542869567871,20.828264236450195,-4.386570930480957,11.638187408447266,-5.121063709259033,1.917724370956421,-6.93624210357666,0.3453466296195984,-10.298628807067873,-4.753589630126953,4.592705249786377,4.732940673828125,-1.3364607095718384,2.0677053928375244,blues
blues.00001.3.wav,0.3307505249977112,0.0853652134537696,1479.5303476963734,1906.4542471616749,3227.9927884615386,0.0558856670673076,-228.1946258544922,135.94482421875,0.3420464694499969,32.42229461669922,4.057207584381104,29.958297729492188,-10.398886680603027,19.268648147583008,-11.111711502075195,12.961431503295898,-5.118911743164063,8.267863273620605,-6.688559055328369,0.5187771320343018,-5.693352699279785,4.529815196990967,-0.936431646347046,-1.9384924173355105,-4.223902225494385,-2.4188406467437744,blues
blues.00001.4.wav,0.3480269908905029,0.0884370654821395,1729.6404282732633,2150.7383153731344,4099.673414963942,0.0653019831730769,-205.457275390625,123.74208068847656,2.347721576690674,32.70881271362305,-4.65078592300415,26.741918563842773,-18.54672622680664,27.417192459106445,-15.700474739074709,16.947418212890625,1.062490463256836,16.69956398010254,-3.7567412853240967,3.8730719089508057,-9.060052871704102,5.399942874908447,0.1011087298393249,-0.0263742301613092,-3.079429626464844,2.897624254226685,blues
blues.00001.5.wav,0.3294350206851959,0.093200959265232,1492.0893089616263,2189.6389684531982,3682.591834435096,0.0378042367788461,-223.84735107421875,124.0325927734375,20.93010139465332,40.504520416259766,-2.70939040184021,28.33318901062012,-11.69336223602295,26.814207077026367,-15.443907737731934,15.186976432800291,-15.467731475830078,6.059954643249512,-1.6433018445968628,4.8350830078125,-8.982372283935547,3.636934757232666,-1.1173808574676514,-0.1969717144966125,-0.7221478819847107,2.487024068832397,blues
blues.00001.6.wav,0.3436661958694458,0.0897827446460723,1571.420444624755,2183.513314874532,3832.247596153846,0.0518103966346153,-219.9898376464844,122.5457000732422,14.562289237976074,43.27946853637695,2.477446317672729,25.57522964477539,-12.693641662597656,24.500778198242188,-14.86262321472168,18.47591590881348,-13.28708267211914,4.723536014556885,-1.76368510723114,7.235404968261719,-8.217870712280273,2.2545266151428223,-0.5725805163383484,-0.8771197199821472,-3.1960971355438232,1.79213547706604,blues
blues.00001.7.wav,0.3277317583560943,0.1106326505541801,1877.638297378158,2326.8102638444843,4509.13555438702,0.0706017127403846,-170.4571990966797,114.43075561523438,14.514216423034668,32.8272705078125,-8.256227493286133,26.033601760864254,-14.015814781188965,26.924095153808597,-16.80413818359375,17.889190673828125,-11.07048511505127,3.95932674407959,-4.365441799163818,7.168212890625,-7.254513740539551,2.4920599460601807,-4.773519992828369,1.114042043685913,-1.0741443634033203,-0.4781548082828522,blues
blues.00001.8.wav,0.3294280469417572,0.1110127046704292,1665.6002764529064,2168.031814104327,3973.0416165865386,0.0591346153846153,-166.2305450439453,124.06825256347656,5.621678829193115,42.00278472900391,-8.929672241210938,22.54095458984375,-16.070383071899414,33.06456756591797,-18.3701114654541,13.67587184906006,-12.445530891418455,3.349158763885498,-5.3273749351501465,7.797155380249023,-8.380069732666016,2.09656834602356,-6.817121982574463,6.5501556396484375,6.003541469573975,2.775559663772583,blues
blues.00001.9.wav,0.2929868698120117,0.0949240550398826,1373.4375530622494,1929.3190865924616,3187.907902644231,0.047119140625,-218.00865173339844,133.76820373535156,4.972542762756348,37.68063354492188,0.3954037129878998,26.334383010864254,-5.369715690612793,24.72407531738281,-10.184649467468262,9.639338493347168,-5.819674968719482,3.050164699554444,-5.85418701171875,4.74372148513794,-8.163812637329102,-1.1241419315338137,-2.5384578704833984,3.124925374984741,-0.46329265832901,2.491398811340332,blues
blues.00002.0.wav,0.3666137754917145,0.1522057503461837,1676.9781911142377,1794.8562360311869,3297.5615985576924,0.0779860276442307,-114.2937240600586,129.3975372314453,-25.80622100830078,34.96403884887695,-17.727550506591797,27.805011749267575,-16.660757064819336,5.090714454650879,-13.245162963867188,5.50121545791626,-17.419645309448242,1.9602147340774536,-8.8684720993042,-3.890743970870972,-9.505934715270996,3.0214810371398926,-7.209031105041504,-2.8198723793029785,-2.062507390975952,-4.214690208435059,blues
blues.00002.1.wav,0.3844611048698425,0.1674048155546188,1337.4485143868758,1658.0574494761047,2662.497746394231,0.0592848557692307,-104.854248046875,153.0832061767578,-22.985076904296875,35.38069534301758,-17.693628311157227,24.961715698242188,-9.778364181518556,15.729066848754885,-10.345073699951172,8.054882049560547,-11.902114868164062,7.537589073181152,-8.233939170837402,-1.108559250831604,-9.46798038482666,3.654360771179199,-7.399891853332519,-0.4099535346031189,-1.2835569381713867,-0.642756462097168,blues
blues.00002.2.wav,0.3790428042411804,0.1762369275093078,1590.8575914559517,1779.645050937835,3222.940767728365,0.0743088942307692,-83.08711242675781,142.34637451171875,-30.516008377075195,35.830570220947266,-20.534767150878903,29.356813430786133,-16.26589584350586,12.7498140335083,-13.439644813537598,10.932472229003906,-13.20620346069336,5.126758098602295,-9.0807466506958,1.1825159788131714,-6.601735591888428,4.553994178771973,-8.329300880432129,-3.1053099632263184,-4.471606254577637,-1.4168486595153809,blues
blues.00002.3.wav,0.3970779478549957,0.1777229905128479,1436.2704242292712,1690.1355272904257,2860.768855168269,0.065264423076923,-88.19084930419922,151.45205688476562,-29.35560417175293,36.71537780761719,-18.03777313232422,27.03862571716309,-12.609095573425291,15.89809799194336,-12.890933990478516,10.958491325378418,-12.830665588378906,8.346250534057617,-10.417842864990234,-0.7350136041641235,-9.735797882080078,5.814215660095215,-5.423680305480957,2.9425666332244877,-0.3606611788272857,-1.046457290649414,blues
blues.00002.4.wav,0.3606832921504974,0.1839025318622589,1540.0997718204603,1726.643189302377,3057.4663837139424,0.0767578125,-84.44549560546875,145.1945343017578,-32.49907302856445,36.916934967041016,-18.71418190002441,27.36281394958496,-14.73155403137207,12.05770206451416,-13.052604675292969,9.008962631225586,-16.87350845336914,3.7911434173583984,-8.549181938171387,-3.248631000518799,-11.568334579467772,1.501840353012085,-9.87087059020996,-2.013197660446167,-4.399901390075684,-3.156466484069824,blues
blues.00002.5.wav,0.3640353083610534,0.1523639410734176,1594.920884959427,1730.7467227078714,3174.5738807091348,0.0737943209134615,-119.53064727783205,138.15475463867188,-31.94019317626953,41.25550842285156,-15.019600868225098,26.629793167114254,-17.991947174072266,7.2664475440979,-15.002842903137209,8.48086929321289,-18.07271957397461,2.447080612182617,-8.333150863647461,-0.5477054119110107,-9.099303245544434,4.164388656616211,-10.064257621765137,-2.6280086040496826,-2.401808500289917,-0.9676322340965272,blues
blues.00002.6.wav,0.2995894849300384,0.170790210366249,1396.794526594345,1517.3119719337642,2552.76123046875,0.0776442307692307,-104.77240753173828,155.5308380126953,-41.4438362121582,28.03311538696289,-13.97769832611084,23.500225067138672,-12.348630905151367,9.72848892211914,-11.990466117858888,9.311973571777344,-13.440752029418944,4.117262363433838,-6.104027271270752,-2.8921968936920166,-11.405436515808104,-0.2382405251264572,-11.986583709716797,-6.356915473937988,-7.9200334548950195,-0.4121271967887878,blues
blues.00002.7.wav,0.3615077435970306,0.1909429132938385,1549.572758720018,1788.9192191081609,2927.1905048076924,0.078252704326923,-73.36137390136719,142.5201416015625,-31.508281707763672,27.72355079650879,-11.319300651550291,27.42191696166992,-17.385711669921875,16.57952308654785,-14.192964553833008,16.73733139038086,-13.299971580505373,12.28721046447754,-13.345523834228516,4.4322285652160645,-12.968079566955566,0.7971791625022888,-10.580316543579102,0.8603122234344482,-5.330613136291504,1.075332522392273,blues
blues.00002.8.wav,0.3343314826488495,0.1969973891973495,1704.564643264835,1880.3136834669172,3323.4842623197114,0.0899489182692307,-73.6122817993164,131.23883056640625,-31.36839866638184,29.746395111083984,-11.676080703735352,29.738370895385746,-20.083744049072266,15.211739540100098,-15.90507984161377,16.116044998168945,-14.228020668029783,12.279946327209473,-15.198137283325195,2.7806620597839355,-13.115903854370115,4.91250467300415,-7.695383548736572,2.3979151248931885,-6.67122745513916,-2.200269222259521,blues
blues.00002.9.wav,0.3918114304542541,0.1879228204488754,1673.3643887654837,1893.572150696981,3268.9886944110576,0.0828087439903846,-73.87455749511719,133.17739868164062,-29.074377059936523,26.985929489135746,-10.39716625213623,29.6090087890625,-13.392749786376951,20.902088165283203,-11.188668251037598,16.09367561340332,-13.17378044128418,12.61373233795166,-12.497581481933594,4.800168037414551,-8.965293884277344,6.428314685821533,-7.508773326873779,2.0250563621521,-6.556603908538818,-1.891573905944824,blues
blues.00003.0.wav,0.3691373765468597,0.1400074660778045,860.2521364059328,1375.2359186204733,1635.5295973557693,0.02470703125,-227.83001708984372,157.87364196777344,5.623387813568115,25.90138435363769,7.186470031738281,9.420235633850098,1.0152093172073364,8.877870559692383,1.636455535888672,7.864213466644287,2.7286033630371094,4.711191177368164,-1.7775315046310425,-0.5927764177322388,-0.8521265983581543,1.811951160430908,1.975766897201538,3.064238309860229,-0.1409388035535812,-4.174923896789551,blues
blues.00003.1.wav,0.3915866911411285,0.1469817906618118,941.069392226818,1392.2900836730269,1851.027268629808,0.0319749098557692,-217.48329162597656,158.84585571289062,-2.419954776763916,31.05580711364746,3.904090404510498,9.410855293273926,0.7728352546691895,11.880569458007812,1.972531080245972,10.456430435180664,2.4978041648864746,2.6663734912872314,-3.2925596237182617,0.3787420392036438,-2.329263210296631,-0.0838272124528884,-0.940750241279602,1.274785041809082,2.7539992332458496,-0.842049241065979,blues
blues.00003.2.wav,0.4219943284988403,0.1385761201381683,898.7080999889353,1365.2606911410423,1694.7459059495193,0.0280836838942307,-218.4756774902344,164.73309326171875,0.6362586617469788,24.852191925048828,4.902826309204102,7.49818754196167,-0.5953383445739746,13.267027854919434,2.5142576694488525,8.62132453918457,2.7409229278564453,5.623134136199951,-1.1419599056243896,-3.3393325805664062,-8.570355415344238,-2.684514045715332,0.8620680570602417,4.189822673797607,2.256713390350342,-1.5732020139694214,blues
blues.00003.3.wav,0.4439498484134674,0.129586324095726,1123.8482024245116,1666.2632003396109,2395.237567608173,0.0340745192307692,-196.7579345703125,150.902099609375,8.39932918548584,28.599966049194336,-2.5112738609313965,16.028757095336914,-10.953239440917969,10.734357833862305,2.247082233428955,11.266603469848633,-1.431926965713501,6.85258150100708,-5.267310619354248,1.9774116277694704,-1.1598800420761108,1.0057814121246338,-3.242399215698242,-0.8956655263900757,-1.2665785551071167,-0.982145130634308,blues
blues.00003.4.wav,0.4007308483123779,0.1258891820907592,1235.3576952684953,1739.1740772188332,2733.308856670673,0.039434344951923,-196.3744659423828,146.38046264648438,2.3720531463623047,21.716630935668945,1.0380760431289673,16.62343406677246,-11.205074310302734,8.096099853515625,-1.4697694778442385,8.1903076171875,-5.855345249176025,7.493941783905029,-3.789135694503784,2.1144275665283203,-0.8588062524795532,0.6957055330276489,-2.122544765472412,-2.1811201572418213,-3.3618288040161133,-2.228967905044556,blues
blues.00003.5.wav,0.3967028856277466,0.152314692735672,1248.053528093136,1801.8359302545643,2752.274639423077,0.0401029146634615,-178.89117431640625,141.9664306640625,10.987048149108888,30.508054733276367,-0.9504061341285706,22.9345817565918,-12.255658149719238,5.821253776550293,-7.097769260406494,12.00649070739746,-7.468461990356445,7.4416184425354,-5.038101196289063,-2.70341157913208,-2.2133328914642334,1.0364830493927002,-7.584965229034424,0.1736971735954284,-2.18643856048584,-5.490908622741699,blues
blues.00003.6.wav,0.4326378107070923,0.1472420692443847,1032.0357315758283,1575.8264793100204,2006.2319711538464,0.0324819711538461,-193.80828857421875,152.31790161132812,0.4154545664787292,29.27928924560547,-0.1729036718606948,14.582849502563477,-3.331410646438598,13.478622436523438,-1.1979330778121948,7.937199592590332,-4.540984153747559,7.647634506225586,-2.869188070297241,-0.8408482074737549,-1.514837384223938,1.024972438812256,-4.695929527282715,2.1866228580474854,-0.8677805066108704,-3.581381559371948,blues
blues.00003.7.wav,0.4100695848464966,0.1451930403709411,1073.7557017101735,1657.1336781298755,2130.5448091947114,0.0310471754807692,-194.9409027099609,147.21791076660156,5.4113545417785645,27.911752700805664,-2.3590972423553467,15.370380401611328,-4.259034156799316,13.520829200744627,-3.60294508934021,8.31765365600586,-4.030548572540283,5.039980888366699,-1.2108347415924072,-3.0053482055664062,-4.394084453582764,-0.0994415283203125,-6.3451080322265625,0.4661897420883178,2.4938511848449707,-2.127660751342773,blues
blues.00003.8.wav,0.4266719222068786,0.1338052749633789,1206.7835958267813,1718.236593748799,2506.46484375,0.0377704326923076,-186.8235321044922,145.11996459960938,4.1993184089660645,27.79765892028809,-3.4998703002929688,19.74295234680176,-5.43048095703125,7.235653877258301,-2.469429016113281,9.243282318115234,-6.761839389801025,7.288822174072266,-0.7244411110877991,-3.3613100051879883,-7.005042552947998,4.71686601638794,-4.905342102050781,-0.8653785586357117,-3.684621810913086,-5.733614444732666,blues
blues.00003.9.wav,0.3872967064380646,0.1498713493347168,1061.3896264869652,1665.4876632103503,2089.5489032451924,0.0303560697115384,-193.16629028320312,150.09194946289062,9.038322448730469,31.57171630859375,1.5847234725952148,19.47612762451172,-7.664382934570312,6.800877571105957,-4.854382038116455,2.9168381690979004,-14.19230842590332,10.191514015197754,-2.1696949005126958,2.1808173656463623,-1.8031967878341677,2.606226921081543,-7.273301124572754,0.7350776195526123,-2.341069221496582,-6.121044158935547,blues
blues.00004.0.wav,0.3078879714012146,0.0804715976119041,1544.0380146117463,1577.3025303961604,2923.380784254808,0.0860088641826923,-180.588134765625,148.95291137695312,-42.0088119506836,27.87055969238281,-33.175350189208984,14.606932640075684,-28.509979248046875,0.038057766854763,-14.507847785949709,3.269733190536499,-19.329967498779297,2.85251784324646,-10.409430503845217,-2.2767295837402344,-12.924559593200684,-6.49293851852417,-8.449270248413086,3.810412645339966,-8.580988883972168,-13.261077880859377,blues
blues.00004.1.wav,0.2970162332057953,0.1126978397369384,2388.4129114045345,1967.7106901535428,4544.416879507212,0.1479942908653846,-144.90798950195312,97.6185073852539,-29.329923629760746,28.00858688354492,-38.89068984985352,18.486557006835938,-23.79155921936035,7.573774814605713,-18.54718017578125,6.84352970123291,-17.487916946411133,-5.91093635559082,-3.470872640609741,-7.725501537322998,-8.9541597366333,1.2474732398986816,-10.155385971069336,0.0805334225296974,-2.046006441116333,-13.760643005371094,blues
blues.00004.2.wav,0.3443212211132049,0.097500704228878,2097.327531961397,1965.9010806017975,4234.007474459135,0.1077411358173077,-155.97987365722656,114.61763763427734,-31.846168518066406,26.154130935668945,-41.74951934814453,15.9983549118042,-25.1447868347168,11.540289878845217,-19.09687042236328,6.457059860229492,-18.473745346069336,-1.693447828292847,-6.193717002868652,-7.59597635269165,-11.956738471984863,2.0021259784698486,-8.680607795715332,-3.036210298538208,-2.5877819061279297,-9.333542823791504,blues
blues.00004.3.wav,0.2739508748054504,0.1025481969118118,1990.242567588852,1767.366439903366,3912.997107872596,0.116094501201923,-142.177490234375,124.748779296875,-46.532012939453125,27.63811492919922,-43.412696838378906,14.629779815673828,-25.498395919799805,5.287275314331055,-13.431466102600098,9.01987361907959,-16.17170524597168,-2.918541193008423,-10.7509183883667,-5.596069812774658,-10.420164108276367,-0.564513087272644,-7.1336774826049805,0.9221349358558656,-6.484719753265381,-13.274627685546877,blues
blues.00004.4.wav,0.27591672539711,0.1073099598288536,1774.9745277637635,1627.7612082836577,3368.952448918269,0.1081280048076923,-155.26220703125,133.5629425048828,-51.90216064453125,26.51888465881348,-31.06549072265625,15.496750831604004,-28.09823608398437,-0.6897409558296204,-11.705775260925291,1.3370275497436523,-14.573419570922852,5.663768768310547,-7.80673360824585,-2.513176441192627,-14.97553253173828,-6.8903656005859375,-4.920285224914551,4.246383666992188,-8.459155082702637,-14.367363929748535,blues
blues.00004.5.wav,0.3475976288318634,0.0737868249416351,1981.0736220489875,1919.0026060253967,4109.446176382212,0.0983060396634615,-164.32937622070312,122.81324768066406,-39.09427261352539,31.45703887939453,-39.96264266967773,19.065933227539062,-26.95679473876953,9.434715270996094,-17.344715118408203,7.007875919342041,-16.234966278076172,1.0729371309280396,-13.299355506896973,-5.137228965759277,-12.036553382873535,-0.8939494490623474,-7.502237796783447,-0.0774545520544052,-5.357435703277588,-9.074633598327637,blues
blues.00004.6.wav,0.2810154855251312,0.0699440017342567,1378.2006571959,1548.954870094301,2536.3628680889424,0.06806640625,-212.85983276367188,153.53848266601562,-31.803884506225582,20.88870620727539,-22.83153533935547,9.181096076965332,-27.71982192993164,-0.1625797003507614,-11.930273056030272,1.1787824630737305,-16.464080810546875,1.3532652854919434,-11.683823585510254,-5.9398579597473145,-8.955986022949219,-7.598804473876953,-3.792315721511841,-1.3835923671722412,-6.416685104370117,-5.500057220458984,blues
blues.00004.7.wav,0.3267768323421478,0.0955153927206993,1827.3548186298792,1791.7821905292028,3657.497370793269,0.0919508713942307,-151.16241455078125,131.32659912109375,-42.35713195800781,25.57724952697754,-41.46307373046875,17.095460891723633,-30.129682540893555,6.18781328201294,-15.658082962036133,4.445096015930176,-14.320674896240234,3.891752004623413,-9.13877296447754,-5.668571472167969,-13.358839988708496,-1.8974547386169436,-6.124807834625244,0.0045072701759636,-4.5215277671813965,-7.651456356048584,blues
blues.00004.8.wav,0.3055527806282043,0.091659165918827,1559.563462604413,1556.8906128123072,2839.649752103365,0.0856032151442307,-170.02813720703125,145.98660278320312,-43.98143005371094,21.925886154174805,-31.27303123474121,9.75644302368164,-26.887582778930664,0.3801625967025757,-16.11792755126953,2.797458410263061,-15.945591926574709,-2.283023834228516,-9.534308433532717,-3.0715079307556152,-10.12051486968994,-5.359402656555176,-5.084538459777832,-0.2315123975276947,-4.484837055206299,-10.833617210388184,blues
blues.00004.9.wav,0.3222529590129852,0.0832751765847206,1795.8608508565076,1756.3189988773468,3647.5589693509614,0.0948167067307692,-157.66090393066406,136.23434448242188,-41.95104598999024,29.65143775939941,-43.41958236694336,16.37255859375,-30.6655330657959,3.988222122192383,-15.328404426574709,4.7515788078308105,-12.66082000732422,-0.1464249193668365,-13.098184585571287,-5.880695819854736,-9.220586776733398,0.0625626221299171,-7.629800319671631,0.2851918041706085,-5.529918670654297,-11.223873138427734,blues
blues.00005.0.wav,0.3029578328132629,0.0744029432535171,1148.3367546178863,1481.4815455403684,2285.74951171875,0.0494478665865384,-245.7277069091797,162.98199462890625,-7.8688812255859375,33.94541549682617,-18.360010147094727,10.6126708984375,-23.52008056640625,2.868816614151001,-4.699261665344238,4.050492286682129,-13.9254732131958,-4.985649108886719,-10.377367973327637,-3.846835374832153,-7.157125949859619,-4.967964172363281,0.8870674967765808,-3.4574899673461914,-4.294701099395752,-6.824146270751953,blues
blues.00005.1.wav,0.3255057632923126,0.0802932456135749,1210.5715720882438,1424.9200437153709,2228.9349834735576,0.0577524038461538,-206.62327575683597,166.36178588867188,-26.684968948364254,25.82326889038086,-21.38126373291016,11.369229316711426,-22.63557243347168,4.3961920738220215,-12.565166473388672,-0.3723526000976562,-11.953421592712402,1.2709007263183594,-14.639867782592772,-9.285700798034668,-7.557751178741455,-7.366458892822266,2.8195879459381104,-2.1799323558807373,-3.981978178024292,-4.939159393310547,blues
blues.00005.2.wav,0.2998642921447754,0.1567154973745346,3191.200300578461,2190.240134696321,5734.540452223558,0.190655048076923,-142.11135864257812,44.061622619628906,-25.809345245361328,43.34026718139648,-43.38910675048828,32.54098129272461,-32.21921157836914,12.44819450378418,-22.714054107666016,7.386342525482178,-16.856943130493164,3.9175751209259033,-3.1024770736694336,-10.896594047546388,-4.449862957000732,6.286922454833984,-12.066844940185549,-5.05018424987793,0.1880244761705398,-12.766791343688965,blues
blues.00005.3.wav,0.299961119890213,0.1248304918408393,2124.493965750421,1771.906236978915,3852.5384990985576,0.1211613581730769,-144.13365173339844,112.703369140625,-27.423789978027344,37.67634963989258,-35.32785415649414,17.92658042907715,-28.05004119873047,11.385159492492676,-16.67288589477539,0.4790793657302856,-17.97454261779785,-0.4387689530849457,-11.466894149780272,-10.118404388427734,-8.78407096862793,-7.391352653503418,-1.4857673645019531,-2.200235605239868,-1.3697422742843628,-7.030521392822266,blues
blues.00005.4.wav,0.323245108127594,0.0730347037315368,2446.1680181008223,2092.543626658221,4750.638709435096,0.1147423377403846,-242.17401123046875,72.75012969970703,-9.10665512084961,67.04197692871094,-8.822060585021973,28.554256439208984,-22.908594131469727,16.309114456176758,-6.860336780548096,4.966950416564941,-15.182547569274902,-1.5537710189819336,-9.380592346191406,-6.913961887359619,-6.9830098152160645,-0.9796823263168336,-9.56695556640625,-3.121328115463257,-1.201554536819458,-5.229828834533691,blues
blues.00005.5.wav,0.2865625619888305,0.0874991565942764,1147.485175666553,1376.8677205271024,2068.181340144231,0.0536395733173076,-208.95724487304688,168.9311065673828,-21.82817268371582,26.41067314147949,-20.234081268310547,12.54123592376709,-22.64944648742676,1.3314123153686523,-9.773626327514648,2.0679898262023926,-13.160520553588867,-2.064873218536377,-14.015352249145508,-8.348762512207031,-4.932524681091309,-8.214963912963867,1.4877384901046753,-3.363858699798584,-4.600054264068604,-7.252492904663086,blues
